X,Y,z
10.716939689050383,-4.865608815970938,-1
9.083012519069849,0.5087832270830566,-1
8.945047500856203,-1.5816545668025448,-1
9.450392948986648,5.284820922426617,-1
8.2974180331888,5.2433255491873805,-1
7.86020326685097,16.041395442900086,-1
9.599362081376075,-1.3269829566766882,-1
10.219397061157894,-0.08625960702553395,-1
9.322801969724939,-2.6884597890199373,-1
10.32793350790284,8.581450622196218,-1
11.037195097864233,-4.149104097715357,-1
10.490344893690837,11.52808325936607,-1
13.584855246157222,-2.8642151187348306,-1
8.587653217091464,-7.923296206149487,-1
9.596763977240352,14.591718145060792,-1
8.965419408239336,-8.103065133026373,-1
9.747505650938598,18.693449562899435,-1
10.593881976376592,-26.148148009001165,-1
10.186156957557506,8.086035562561179,-1
7.8152422569394195,19.192238260434326,-1
9.561144543567124,-2.950684403260018,-1
9.728712469092727,-16.648305324497812,-1
11.867642847522841,-5.7412936442202405,-1
9.478278581151852,4.519597371228598,-1
9.391824517979412,-6.17748817758998,-1
10.710840940682427,-19.01664685880832,-1
9.61162548984912,6.4582736652700925,-1
12.504261967811498,14.270205937165173,-1
9.82453043730066,8.180079562530251,-1
9.774519913834993,-3.970342144422893,-1
9.562456792614183,1.1076054799326254,-1
11.216701007124406,15.442255045281948,-1
8.488767133759989,8.461986103562916,-1
11.422339855203884,-26.26902181033052,-1
12.640619595049252,0.4134539983610261,-1
9.954548040604859,-3.1624010957612265,-1
9.87908361454697,4.320027546065711,-1
10.571641610121716,-18.6251300713332,-1
11.146345616105952,-5.755326016107461,-1
10.041941532992329,-10.286419783951182,-1
11.251298649110764,-3.399274509441685,-1
11.357150555782185,4.6366040026337885,-1
11.908290579966419,-8.610966801885024,-1
10.689402226442896,-9.930268169984712,-1
8.546036260568261,11.351274998042955,-1
7.520669551928393,-4.7165035271983005,-1
10.546320554678607,0.5650228334341008,-1
9.452428688280856,3.5789866892276567,-1
8.795181812577336,-9.433785957001136,-1
8.594291813405224,16.202878131728042,-1
9.785257350975938,11.219508842216865,-1
11.153211570821858,-11.056092393770227,-1
11.234324589151957,-13.3538606987488,-1
11.0326318032687,-4.329342533361701,-1
9.972380873664829,6.1359756588506285,-1
9.333542526676695,2.4010908316420942,-1
9.453031809181057,-1.0449290350798086,-1
8.955646396753147,10.157077635875835,-1
10.594099782226742,6.996635514000075,-1
10.73312536955692,-0.4656005979529837,-1
10.491269763236707,7.870919311748395,-1
9.27684828029236,4.938114580371917,-1
10.555317303432432,3.860212023696047,-1
9.345229698480606,-1.0088972938859877,-1
9.605874161568817,-11.894372869644256,-1
9.04808767881855,9.62849495224428,-1
7.983059269928073,-7.755428994856792,-1
10.335495921002007,-11.91368023140152,-1
8.412581852363452,-6.219580851259752,-1
10.281890826838977,9.153042491881061,-1
10.001510839896632,-0.7903849362436859,-1
10.460531478176039,-2.8090492177234734,-1
8.212748587715499,-4.817624272067005,-1
10.172319072382304,5.4360780085439435,-1
9.74552337752211,-1.960385933265525,-1
8.439998332840924,-1.7109775318120446,-1
9.99619939370449,0.8024359423278778,-1
9.861669866555687,20.14332476678864,-1
10.214757301645905,1.7632969009681856,-1
10.373748207522066,-0.6662934715923096,-1
8.573914326145067,-19.284763799111786,-1
8.74333509907157,10.242377304031985,-1
11.559961744376777,1.222459109009098,-1
9.873857662914904,-12.939043794883993,-1
7.881911271897545,-1.6913051452375432,-1
10.118826313592193,-10.641638345837613,-1
9.244133762055787,-4.002211863187208,-1
8.690497419507233,3.1618196763529176,-1
9.793286780859393,-10.992314270245071,-1
8.52313020137304,-3.908317813845712,-1
9.424122978345633,-3.9464866044762585,-1
9.887076133825033,2.9827988016158398,-1
9.683854066775783,-6.7196982928697535,-1
12.1553066544432,-2.7985521309507084,-1
10.961764428865239,21.33136503895765,-1
9.974410063751586,7.501419964255358,-1
9.951755829122144,-7.329573785299737,-1
10.580814642975882,-0.18014800684393256,-1
10.36190340551433,1.881906780612064,-1
9.541075296775029,10.289966988668304,-1
0.9747912658761426,-2.9481559056546116,0
0.6890225413692902,3.2791423645846973,0
-0.23107042851139756,-1.16635770033571,0
-1.8517330090984452,-21.3830497778199,0
0.4725003047249796,-5.565219896266422,0
-0.15050576822538758,9.425224998082193,0
-0.3987698581238376,2.801610617560188,0
0.03977463264734299,9.09804455404366,0
1.5630668883593284,-0.70670833437687,0
-2.196252037727112,-0.010333792307802276,0
0.6294412361591825,-4.975109630835209,0
1.1041304487059724,-5.853822488976678,0
-0.1448153618893977,9.494234171780155,0
0.9615254520166456,-4.988591947198191,0
-0.6388634319795745,0.7072447427655679,0
-1.014207193762702,-8.579455478573102,0
0.0819021345188645,5.108609684829375,0
0.5068022147359246,6.0108441813319775,0
1.6571007326981293,-1.4161128055472585,0
-0.1951334070252501,12.6984461660376,0
-0.49756849688811494,4.151783403112272,0
0.5091529176514016,-3.7602961235179606,0
0.977789114422746,-3.657749194444476,0
0.8190613748251092,9.625746694055461,0
-0.6832761923885388,12.35180563345108,0
0.6423158113922703,16.15124534549263,0
0.8912945050852341,0.4757123681300517,0
1.0158583179372278,18.41246305434695,0
-0.19048470752224347,-12.619505338394164,0
0.7589752234220248,-8.216999167333874,0
-0.05933669647948374,6.086231593399902,0
0.2320544317767002,-23.807190237583953,0
0.5054086895264982,0.32989730043750265,0
0.032646267427368425,-15.562986815698011,0
0.2949804856770026,11.996664440685306,0
-1.1438769378011688,-0.11756361111239945,0
1.0566569349298838,-9.926159947814222,0
-0.7796731028482499,8.829392121592337,0
0.6816983404372119,-7.752641059830791,0
0.1437124128086099,18.953861112925026,0
0.7729161425557823,-6.39514022196053,0
-0.09764481441303433,5.982983241810745,0
-0.6093241849951182,-3.179120322681306,0
-1.0870168571478118,3.188332331545794,0
-0.027520774235414838,16.420313442594225,0
-0.5127362294027857,4.691204989317001,0
0.8010129984607369,2.1080382693666766,0
1.0953651165312501,2.1002809529946638,0
0.4372548993182569,-4.596288126160814,0
2.2991953861725047,10.14960701833058,0
1.0282992705636689,-0.15899740433825346,0
-0.0969865472416743,3.3101974488611314,0
-0.4026848489168811,22.556200504814466,0
-1.7373415037827158,-19.239977474971305,0
0.6809167117805605,9.7728721552803,0
-0.4755151599647014,16.576950635388197,0
-1.475743672350926,12.272972209556393,0
1.8072804081908072,8.878283517472285,0
-0.5562949096724012,6.433729903866421,0
-0.052966043766909256,3.783870955919635,0
0.5554716311954958,14.92353787554708,0
0.7918717135899471,-4.386845676774188,0
0.20409162417522453,7.782320439782529,0
0.5116668642015707,13.706369927295158,0
-0.6553773712273177,1.360626641597957,0
-0.5128520500523363,-12.50698384365055,0
-0.8585569283130855,-10.248292710872256,0
0.04709299404353656,-1.0565253451982246,0
2.5068819150916792,3.0605597351063683,0
-0.056492523069870876,7.379810305814548,0
1.2456464953330888,12.751692380050876,0
0.913644966709716,31.52001600731041,0
-0.7946607395297051,-13.239785724652236,0
0.020595311406165846,8.775585030067672,0
-0.5902342241937536,6.487467793355798,0
0.16816481520302232,8.016092529113951,0
0.6985894097116525,13.129975175588406,0
0.20617073334823546,-2.909897756743105,0
-0.4031114856543805,-22.31178374592607,0
0.0945286707202424,8.016614976771944,0
0.6206240690120183,-6.514188740812104,0
